Accel_X,Accel_Y,Accel_Z
146,3991,-15537
137,3981,-15535
136,3988,-15537
169,3988,-15527
160,3982,-15534
164,3978,-15525
152,3969,-15515
160,3965,-15514
141,3963,-15530
153,3984,-15539
171,3978,-15523
161,3982,-15524
160,4004,-15523
157,3979,-15519
136,3982,-15527
172,3988,-15524
134,3955,-15524
148,4001,-15560
180,3953,-15531
129,3946,-15527
154,3985,-15529
167,3986,-15525
136,4001,-15527
177,4002,-15517
153,3973,-15518
158,4002,-15542
170,3958,-15520
142,3980,-15532
163,3972,-15537
154,3959,-15508
149,3981,-15547
151,3961,-15526
150,3975,-15518
154,3992,-15529
159,3971,-15518
138,4008,-15540
159,3978,-15516
146,3978,-15516
166,3988,-15529
154,3959,-15510
159,3979,-15532
157,3967,-15508
163,3966,-15527
185,3973,-15529
152,3959,-15515
142,3979,-15544
183,3986,-15523
144,3982,-15508
154,4004,-15541
148,3961,-15502
159,3982,-15527
165,3983,-15541
156,3959,-15517
161,3980,-15546
158,3980,-15515
155,3966,-15520
152,3978,-15535
143,3973,-15502
152,3984,-15527
152,3965,-15521
146,3959,-15518
148,3993,-15543
152,3977,-15521
149,3985,-15516
162,3991,-15521
173,3985,-15536
169,3976,-15521
158,3971,-15530
160,3978,-15529
157,3970,-15508
139,3983,-15524
136,3999,-15530
138,3967,-15515
146,3981,-15541
161,3969,-15514
128,3975,-15522
156,3985,-15521
149,3954,-15512
138,3966,-15536
166,3978,-15532
160,3950,-15529
128,3976,-15564
161,3984,-15521
141,3973,-15515
151,3995,-15524
155,3976,-15501
165,3992,-15530
166,3993,-15534
164,3965,-15519
149,3983,-15536
179,3962,-15521
153,3964,-15536
158,3975,-15526
160,3974,-15520
150,3964,-15538
152,3966,-15529
153,3973,-15522
150,3999,-15525
152,3987,-15524
132,3994,-15507
157,3980,-15511
140,3975,-15523
167,3981,-15516
170,3968,-15537
171,3970,-15528
159,3989,-15521
159,3975,-15520
157,3997,-15529
161,3981,-15514
142,3999,-15524
141,3987,-15504
143,3981,-15515
133,3992,-15537
166,3986,-15502
158,3971,-15511
143,3971,-15537
168,3958,-15521
145,3973,-15530
156,3983,-15525
164,3975,-15516
144,3980,-15539
163,3990,-15525
163,3974,-15516
135,3978,-15527
137,3957,-15521
126,3976,-15547
147,3987,-15530
153,3972,-15511
140,3987,-15548
160,3981,-15521
164,3974,-15516
163,3982,-15535
163,3983,-15519
156,3959,-15527
142,3964,-15527
139,3970,-15526
148,3979,-15527
142,3974,-15514
137,3983,-15521
160,3973,-15521
163,3971,-15522
164,3980,-15526
170,3979,-15523
154,3981,-15521
160,3988,-15516
136,3988,-15525
162,3980,-15521
132,3969,-15520
143,3987,-15545
153,3976,-15518
157,3960,-15518
143,3988,-15533
163,3976,-15524
155,3982,-15522
159,3983,-15516
156,3992,-15521
163,3973,-15529
160,3978,-15511
157,3996,-15526
151,3983,-15519
161,3974,-15498
143,3987,-15584
138,3952,-15603
118,3961,-15525
114,3985,-15465
116,3984,-15529
151,4010,-15529
194,3997,-15451
170,4006,-15492
206,4014,-15605
172,3944,-15613
150,3965,-15527
148,3954,-15481
120,3955,-15510
127,3970,-15523
138,3953,-15481
122,3970,-15513
136,3990,-15564
135,3993,-15554
146,4015,-15535
166,4000,-15482
154,3992,-15498
169,3990,-15503
165,3966,-15497
169,3957,-15535
171,3954,-15546
169,3954,-15573
165,3948,-15535
124,3966,-15513
128,3985,-15511
134,3986,-15502
132,3983,-15501
143,4005,-15517
151,4003,-15532
157,4000,-15560
170,3968,-15524
159,3958,-15522
187,3955,-15531
146,3949,-15507
175,3942,-15522
180,3972,-15525
163,3976,-15527
158,3996,-15556
123,4007,-15532
127,3988,-15516
155,3988,-15520
145,3980,-15508
157,3982,-15521
147,3972,-15513
149,3968,-15537
164,3949,-15542
145,3961,-15544
153,3961,-15536
159,3965,-15539
138,3983,-15524
167,3997,-15513
155,3993,-15515
152,3990,-15526
137,3983,-15519
131,3982,-15529
150,3959,-15527
134,3964,-15514
163,3970,-15563
163,3962,-15526
155,3972,-15527
160,3970,-15530
163,3971,-15520
174,3988,-15524
168,3976,-15493
149,3979,-15505
161,4015,-15563
148,3981,-15548
121,3973,-15526
136,3974,-15525
133,3977,-15511
146,3986,-15514
161,3976,-15510
128,3991,-15521
165,3991,-15563
143,3982,-15555
160,3989,-15523
167,3981,-15520
155,3989,-15541
155,3971,-15518
152,3984,-15500
149,3977,-15531
164,3972,-15559
134,3995,-15557
165,3980,-15515
147,3984,-15523
139,3982,-15533
143,3983,-15507
151,3980,-15514
156,3971,-15536
179,3969,-15538
152,3981,-15558
172,3983,-15528
133,3975,-15530
157,3971,-15527
162,3978,-15517
155,3976,-15501
145,3981,-15521
167,3995,-15526
150,3982,-15534
158,3990,-15529
171,3980,-15510
159,3967,-15521
165,3986,-15510
159,3984,-15507
152,3976,-15531
158,3980,-15539
153,3968,-15525
167,3973,-15536
155,3993,-15524
160,3975,-15523
158,3980,-15528
139,3978,-15500
138,3977,-15539
156,3984,-15533
148,3973,-15513
142,3971,-15544
141,3968,-15525
139,3969,-15509
145,3970,-15528
157,3972,-15510
155,3971,-15504
151,3991,-15525
159,3986,-15510
149,3985,-15536
167,4011,-15525
182,3977,-15516
140,3967,-15519
159,3978,-15520
151,3961,-15510
126,3979,-15523
164,3988,-15530
147,3976,-15532
140,3998,-15528
158,3979,-15509
131,3960,-15512
165,3988,-15539
155,3975,-15528
141,3976,-15515
182,3981,-15528
153,3987,-15533
145,3993,-15548
155,3975,-15522
149,3982,-15505
159,3979,-15517
145,3984,-15514
161,3979,-15518
155,3969,-15528
142,3984,-15526
155,3973,-15526
146,3966,-15535
161,3974,-15529
150,3967,-15507
140,3980,-15541
173,3977,-15531
156,3974,-15525
148,3988,-15533
163,3967,-15516
153,3968,-15521
165,3998,-15507
165,3962,-15527
143,3973,-15532
175,3974,-15535
131,3958,-15513
132,3972,-15527
160,3960,-15530
136,3964,-15542
154,3973,-15522
157,3972,-15513
144,3994,-15540
173,3979,-15529
155,3987,-15528
145,3978,-15546
157,3986,-15521
153,3965,-15527
155,3974,-15519
145,3970,-15536
152,3963,-15528
144,3971,-15531
163,3982,-15531
158,3978,-15521
148,3965,-15534
171,3976,-15511
150,3971,-15529
161,3995,-15529
146,3971,-15503
132,3970,-15540
166,3988,-15535
164,3958,-15527
138,3984,-15544
160,3974,-15510
156,3972,-15535
155,3990,-15525
139,3969,-15510
136,3986,-15542
178,4000,-15526
159,3970,-15518
138,3984,-15534
164,3964,-15519
139,3979,-15546
150,3991,-15526
150,3981,-15512
118,3989,-15535
167,3985,-15516
155,3974,-15530
162,3986,-15525
145,3959,-15515
164,3986,-15537
153,3971,-15519
141,3975,-15532
161,3970,-15538
150,3968,-15522
147,3982,-15541
152,3961,-15532
176,3958,-15530
172,3976,-15531
148,3967,-15522
132,3952,-15543
153,3999,-15523
143,3987,-15531
130,4004,-15535
137,3988,-15518
135,3992,-15540
149,3982,-15517
150,3967,-15506
156,3945,-15530
170,3961,-15526
153,3946,-15551
161,3971,-15532
139,3985,-15518
157,3977,-15536
150,3992,-15523
149,3988,-15510
144,4002,-15520
138,3979,-15517
138,3982,-15533
151,3990,-15509
146,3961,-15522
159,3975,-15543
154,3953,-15528
160,3959,-15533
152,3965,-15529
153,3982,-15546
156,3974,-15536
161,3992,-15532
151,3989,-15532
138,3982,-15514
134,3992,-15524
160,3984,-15526
150,3965,-15517
158,3978,-15523
148,3975,-15530
160,3968,-15537
163,3973,-15541
167,3968,-15517
152,3981,-15524
175,3974,-15519
152,3979,-15510
170,3990,-15517
153,3982,-15499
151,3979,-15526
148,3989,-15536
163,3972,-15506
142,3961,-15531
150,3977,-15516
150,3976,-15530
177,3985,-15531
160,3981,-15522
156,3971,-15533
156,3981,-15524
168,3964,-15520
147,3971,-15525
153,3951,-15522
160,3983,-15536
138,3983,-15525
147,3974,-15513
140,3971,-15527
136,3984,-15510
156,3959,-15510
136,3974,-15531
158,3989,-15514
157,3981,-15525
154,3980,-15539
170,3979,-15526
149,3969,-15535
150,3993,-15535
150,3961,-15526
148,3976,-15524
168,3993,-15533
143,3975,-15523
161,3981,-15530
164,3977,-15522
155,3983,-15516
152,3970,-15537
149,3985,-15520
142,3981,-15527
153,3975,-15532
145,3984,-15523
161,3994,-15523
151,3966,-15538
151,3967,-15515
146,3979,-15517
158,3980,-15528
186,3966,-15524
143,3978,-15525
150,3985,-15531
151,3971,-15523
139,3976,-15547
172,3968,-15534
146,3961,-15521
141,3978,-15541
173,3959,-15517
158,3954,-15519
159,3985,-15531
145,3975,-15526
146,3978,-15543
158,3996,-15526
161,4002,-15523
158,3987,-15524
166,3986,-15505
169,3984,-15518
139,3958,-15532
154,3965,-15523
151,3956,-15529
127,3961,-15546
164,3977,-15536
157,3975,-15523
153,3982,-15539
171,3994,-15529
138,3971,-15509
145,3993,-15516
153,3967,-15499
135,3974,-15537
149,3992,-15535
145,3961,-15502
131,3987,-15541
165,3985,-15523
118,3973,-15517
137,3992,-15540
151,3968,-15498
142,3970,-15531
169,4010,-15532
159,3981,-15519
160,3990,-15542
188,3973,-15530
154,3945,-15518
154,3982,-15539
153,3966,-15478
144,3972,-15520
148,3978,-15535
143,3989,-15505
134,3997,-15558
133,3991,-15526
138,3983,-15527
168,3970,-15524
166,3959,-15504
166,3958,-15510
168,3959,-15508
165,3965,-15513
170,3967,-15530
148,3984,-15543
171,3999,-15544
138,4006,-15505
123,3989,-15506
150,3991,-15494
118,3971,-15502
150,3978,-15518
162,3973,-15521
152,3958,-15545
200,3966,-15569
170,3958,-15537
154,3974,-15546
153,3960,-15511
144,3970,-15514
158,4001,-15514
151,4007,-15511
129,3989,-15528
145,3987,-15540
117,3965,-15512
136,3981,-15531
153,3960,-15521
151,3962,-15515
157,3975,-15522
165,3972,-15515
171,3973,-15531
164,3980,-15533
150,3978,-15522
164,3973,-15528
146,3990,-15513
155,3974,-15502
143,3990,-15516
135,3979,-15521
151,3990,-15528
143,3966,-15534
160,3970,-15539
155,3973,-15542
149,3960,-15532
161,3970,-15512
131,3963,-15501
134,4004,-15524
155,3989,-15522
147,3969,-15525
147,3991,-15539
163,3986,-15530
149,3973,-15529
170,3980,-15530
155,3960,-15518
154,3963,-15538
147,3973,-15532
136,3953,-15527
150,3971,-15541
131,3964,-15523
140,3975,-15525
174,4011,-15520
155,3997,-15525
147,3979,-15536
159,3974,-15524
161,3974,-15500
164,3970,-15526
168,3967,-15527
171,3954,-15507
167,3981,-15536
166,3966,-15520
128,3977,-15535
146,3988,-15528
126,3969,-15513
138,3983,-15532
142,3973,-15527
152,3969,-15522
171,3981,-15547
153,3975,-15541
170,3992,-15520
177,3990,-15497
151,3979,-15509
169,3970,-15522
142,3970,-15502
161,3981,-15528
160,3970,-15554
141,3959,-15555
162,3973,-15543
147,3962,-15512
150,3991,-15523
151,3973,-15524
145,3988,-15499
152,3982,-15542
165,3994,-15535
170,3990,-15540
161,3974,-15537
158,3968,-15522
159,3974,-15533
147,3968,-15517
146,3967,-15516
171,3976,-15517
145,3978,-15535
169,3982,-15559
151,3969,-15524
140,3969,-15532
180,3985,-15527
143,3982,-15501
158,3998,-15525
170,3978,-15532
158,3971,-15540
185,3997,-15532
135,3942,-15532
134,3978,-15535
165,3963,-15525
137,3950,-15501
155,3994,-15513
150,3969,-15516
133,3971,-15521
157,3998,-15535
137,3985,-15520
159,3997,-15516
137,3967,-15516
137,3986,-15537
170,3974,-15518
149,3979,-15531
157,3986,-15532
161,3951,-15524
158,3980,-15540
164,3966,-15535
153,3968,-15537
149,3992,-15544
153,3978,-15515
132,3987,-15530
171,3994,-15527
131,3976,-15517
131,3999,-15532
162,3969,-15514
128,3961,-15521
167,4011,-15541
168,3965,-15522
136,3970,-15540
185,3978,-15525
150,3962,-15514
156,3982,-15547
184,3972,-15522
137,3971,-15514
163,3990,-15543
149,3968,-15525
123,3977,-15527
149,3987,-15538
157,3980,-15528
151,3972,-15526
140,3972,-15515
145,3962,-15519
169,3974,-15531
171,3973,-15530
168,3972,-15520
149,3984,-15527
178,3985,-15514
140,3967,-15510
140,3972,-15530
145,3969,-15522
144,3978,-15537
141,3990,-15534
167,3975,-15515
152,3985,-15536
167,3994,-15533
161,3955,-15508
165,3985,-15546
165,3987,-15524
143,3968,-15533
161,4008,-15545
161,3977,-15513
145,3977,-15530
155,3978,-15515
156,3971,-15529
150,3972,-15537
148,3966,-15527
164,3960,-15540
149,3982,-15532
168,3975,-15507
157,3965,-15539
143,3961,-15542
143,3968,-15536
143,3984,-15535
156,3996,-15539
154,3997,-15513
135,3966,-15494
151,4004,-15517
163,3987,-15531
136,3955,-15539
165,3955,-15510
167,3955,-15531
149,3964,-15590
154,3964,-15533
137,3976,-15478
139,4002,-15523
137,3996,-15532
128,3979,-15510
155,3995,-15493
181,4000,-15528
156,3968,-15557
185,3985,-15530
181,3950,-15497
171,3965,-15540
162,3964,-15548
168,3957,-15524
155,3951,-15529
173,3970,-15514
143,3976,-15547
132,3984,-15522
140,3976,-15498
148,3986,-15529
151,4019,-15532
176,3976,-15513
134,3977,-15519
160,3977,-15537
155,3961,-15527
159,3965,-15540
179,3970,-15517
155,3960,-15517
156,3982,-15535
168,3969,-15535
133,3987,-15519
154,3987,-15514
144,3982,-15515
144,3987,-15521
152,3997,-15507
163,3986,-15539
173,3979,-15551
170,3980,-15545
140,3971,-15524
166,3981,-15517
160,3972,-15488
158,3970,-15524
173,4002,-15544
155,3997,-15540
146,3987,-15527
148,3998,-15520
128,3965,-15513
138,3980,-15509
143,3994,-15509
153,3975,-15524
174,3994,-15559
173,3966,-15540
157,3949,-15517
150,3968,-15531
146,3956,-15522
169,3986,-15512
166,3984,-15515
165,3986,-15518
131,3994,-15549
149,3972,-15536
128,3972,-15522
152,3968,-15518
147,3972,-15504
160,3983,-15518
174,3979,-15509
152,3977,-15536
157,3970,-15547
159,3971,-15533
178,3982,-15515
157,3984,-15513
155,3987,-15550
172,3979,-15484
146,3991,-15491
136,3997,-15567
147,3963,-15547
168,3980,-15508
167,3992,-15513
148,3972,-15564
148,3967,-15532
150,3953,-15467
138,3965,-15498
154,3994,-15582
154,3980,-15533
177,3998,-15495
160,3986,-15523
149,3962,-15569
168,4002,-15552
163,3993,-15472
151,3985,-15527
174,3975,-15548
158,3959,-15503
168,3972,-15512
150,3970,-15530
145,3973,-15547
155,3981,-15553
166,3961,-15517
136,3970,-15532
144,4006,-15518
147,3985,-15513
156,3984,-15527
158,3965,-15498
168,3985,-15559
166,3989,-15578
156,3981,-15542
139,3962,-15484
138,3966,-15511
140,3970,-15544
160,3958,-15499
188,3979,-15479
169,3998,-15562
155,3986,-15610
162,4004,-15523
139,3995,-15468
130,3994,-15526
163,3975,-15541
151,3974,-15493
144,3993,-15509
165,3972,-15543
138,3956,-15577
152,3973,-15549
147,3946,-15489
154,3990,-15555
168,3992,-15560
159,3976,-15484
149,3997,-15488
138,3975,-15504
132,3969,-15537
157,3973,-15533
154,3980,-15527
137,3981,-15558
160,3982,-15541
150,3955,-15500
139,3963,-15511
160,3963,-15499
147,3972,-15526
175,3989,-15538
175,4000,-15525
174,3984,-15529
148,3978,-15544
143,3968,-15523
124,3984,-15502
147,3984,-15527
161,3960,-15512
154,3971,-15524
160,3990,-15558
176,3953,-15548
133,3966,-15533
165,3974,-15521
174,3967,-15512
144,3988,-15521
161,3990,-15472
141,3987,-15501
136,4002,-15554
172,3972,-15532
174,3969,-15514
187,3985,-15549
183,3975,-15563
141,3961,-15510
165,3977,-15505
176,3972,-15534
154,3980,-15559
173,3978,-15500
136,3989,-15501
128,3999,-15533
152,3998,-15518
109,3983,-15516
131,3977,-15527
147,3953,-15518
150,3958,-15542
189,3976,-15541
197,3963,-15534
195,3982,-15544
195,3974,-15525
173,3966,-15511
149,3992,-15540
127,3989,-15507
125,3992,-15504
137,4001,-15541
144,3976,-15515
120,3974,-15521
153,3985,-15544
154,3969,-15521
176,3972,-15536
188,3984,-15523
172,3963,-15511
161,3977,-15557
164,3952,-15537
146,3953,-15508
138,3953,-15542
146,3975,-15539
108,3968,-15542
127,3995,-15510
161,3997,-15489
134,3991,-15497
199,4002,-15515
202,3981,-15498
180,3986,-15508
203,3976,-15576
156,3960,-15599
147,3968,-15531
146,3958,-15507
96,3978,-15512
125,3984,-15526
118,3999,-15463
114,4003,-15509
154,4000,-15539
161,3991,-15542
184,3984,-15532
205,3976,-15528
203,3965,-15531
171,3980,-15518
154,3959,-15506
142,3980,-15521
142,3960,-15555
110,3981,-15538
122,3976,-15534
124,3979,-15534
151,3978,-15512
134,3969,-15510
155,3985,-15518
166,3978,-15505
165,3991,-15528
187,3990,-15544
191,3966,-15540
132,3985,-15553
148,3970,-15534
126,3949,-15515
144,3965,-15526
158,3966,-15494
146,3971,-15514
156,3989,-15541
149,3976,-15531
140,3993,-15557
189,3991,-15511
155,3971,-15521
160,3980,-15529
154,3965,-15491
135,3963,-15509
150,3969,-15540
140,3960,-15527
135,4000,-15544
156,3996,-15530
138,3987,-15536
149,3980,-15519
143,3973,-15507
147,3965,-15514
177,3976,-15522
158,3970,-15541
167,3965,-15530
162,3964,-15531
145,3976,-15534
136,3963,-15515
137,3990,-15528
146,3991,-15506
159,3984,-15512
166,3995,-15517
178,3969,-15521
154,3988,-15537
173,3978,-15529
182,3958,-15518
176,3968,-15531
162,3952,-15524
130,3983,-15538
139,3972,-15521
133,3959,-15495
132,3997,-15564
145,3980,-15547
133,3962,-15515
179,3989,-15512
183,3983,-15545
185,3990,-15567
163,3990,-15500
149,3962,-15485
127,3980,-15562
138,3962,-15516
149,3959,-15507
146,3982,-15508
151,3980,-15566
142,3973,-15573
164,3978,-15509
166,3972,-15490
160,3978,-15525
162,3976,-15519
164,3971,-15508
144,3986,-15509
155,3982,-15561
154,3974,-15564
128,3960,-15515
142,3967,-15516
158,3974,-15510
149,3974,-15509
169,3978,-15513
162,3982,-15517
170,3975,-15555
165,3977,-15554
142,3975,-15532
153,3981,-15499
125,3978,-15496
141,3973,-15518
137,3994,-15516
128,3975,-15515
156,3987,-15538
167,3988,-15555
158,3977,-15525
155,3993,-15512
184,3969,-15515
160,3962,-15528
174,3983,-15528
155,3977,-15527
169,3982,-15547
178,3967,-15543
130,3977,-15524
121,3979,-15504
147,3987,-15485
138,3962,-15539
142,3981,-15547
177,3990,-15515
167,3986,-15527
180,3995,-15588
171,3983,-15553
136,3971,-15494
152,3977,-15475
131,3971,-15521
130,3962,-15538
163,3959,-15507
139,3964,-15508
155,3987,-15575
171,3968,-15547
142,3967,-15516
172,3997,-15515
150,3976,-15514
129,3977,-15529
171,3985,-15511
145,3973,-15523
139,3987,-15555
157,3971,-15546
132,3965,-15526
147,3978,-15509
165,3976,-15500
119,3977,-15526
163,3981,-15523
161,3961,-15512
152,3975,-15535
180,3981,-15553
156,3958,-15524
154,3980,-15511
157,3973,-15519
151,3973,-15507
129,3984,-15527
143,3973,-15510
135,3969,-15530
151,3994,-15541
147,3980,-15526
143,3990,-15522
163,3982,-15521
160,3966,-15512
153,3994,-15537
162,3978,-15513
157,3978,-15521
162,3992,-15528
145,3966,-15532
152,3976,-15513
157,3990,-15535
164,3983,-15527
138,3981,-15518
145,3986,-15524
169,3985,-15525
138,3977,-15517
154,3964,-15526
164,3967,-15513
158,3972,-15528
163,3979,-15528
164,3969,-15515
154,3971,-15545
170,3979,-15534
146,3977,-15510
155,3998,-15548
174,3990,-15503
142,3983,-15513
149,3991,-15528
137,3972,-15518
151,3978,-15552
159,3976,-15523
150,3960,-15485
152,3982,-15545
160,3977,-15541
160,3973,-15513
161,3987,-15498
161,3974,-15517
157,3982,-15562
159,3978,-15502
160,3972,-15491
140,3972,-15514
158,3986,-15550
152,3969,-15524
142,3962,-15504
164,3991,-15545
175,3981,-15577
156,3980,-15539
170,3980,-15492
143,3966,-15493
130,3986,-15555
153,3967,-15511
130,3980,-15509
150,4003,-15535
161,3965,-15535
143,3975,-15543
167,3976,-15523
158,3946,-15517
170,3982,-15545
183,3967,-15523
148,3973,-15511
167,4000,-15527
147,3976,-15520
142,3988,-15530
147,3988,-15515
147,3983,-15506
138,3998,-15517
148,3968,-15514
151,3979,-15518
151,3979,-15529
148,3961,-15527
149,3976,-15531
158,3960,-15525
169,3987,-15537
170,3988,-15532
140,3994,-15520
159,3987,-15518
134,3982,-15518
138,3983,-15544
134,3981,-15526
148,3957,-15528
173,3971,-15535
164,3956,-15504
159,3971,-15521
161,3982,-15531
157,3971,-15515
153,3998,-15535
159,3987,-15519
143,3986,-15511
152,3980,-15536
135,3982,-15506
173,3986,-15522
173,3975,-15530
172,3954,-15540
169,3968,-15539
149,3971,-15526
142,3979,-15508
141,3967,-15502
129,3980,-15502
153,3990,-15522
153,3986,-15530
145,3985,-15543
169,3969,-15535
151,3952,-15546
180,3955,-15527
147,3962,-15528
161,3953,-15510
171,3988,-15503
152,3978,-15537
148,4000,-15529
139,3983,-15516
122,3973,-15532
137,3997,-15529
145,3967,-15524
155,3979,-15525
169,3957,-15509
172,3982,-15550
177,3970,-15525
168,3961,-15518
160,3977,-15531
160,3986,-15529
160,3981,-15523
146,3989,-15526
124,3983,-15512
124,3965,-15512
129,3987,-15516
142,3979,-15528
155,3972,-15532
154,3972,-15519
150,3955,-15514
170,3984,-15523
166,3965,-15517
165,3967,-15530
152,3993,-15512
145,3968,-15523
139,3993,-15523
148,3988,-15525
127,3968,-15518
133,3998,-15525
130,3962,-15525
138,3983,-15529
157,3981,-15514
165,3944,-15515
171,3976,-15536
178,3979,-15524
156,3975,-15521
167,3996,-15527
158,3977,-15520
132,3992,-15533
156,4002,-15539
154,3963,-15523
130,3995,-15537
147,3982,-15521
158,3970,-15546
167,3985,-15521
167,3953,-15508
184,3968,-15528
168,3969,-15527
179,3969,-15514
161,3974,-15511
156,3967,-15531
146,3988,-15574
152,3972,-15542
149,3976,-15489
149,3998,-15516
144,3978,-15507
158,3986,-15512
176,3990,-15491
156,4002,-15514
171,3991,-15588
164,3938,-15548
158,3943,-15514
174,3960,-15509
139,3952,-15535
153,3983,-15531
139,3979,-15480
130,3993,-15521
151,3998,-15565
154,3984,-15548
163,4004,-15529
180,3989,-15518
170,3965,-15514
178,3967,-15537
163,3945,-15492
148,3947,-15528
155,3968,-15554
149,3951,-15541
137,3992,-15545
147,3984,-15513
149,3989,-15525
132,3983,-15510
141,3980,-15500
160,3970,-15520
149,3975,-15532
172,3983,-15545
161,3973,-15530
151,3950,-15538
181,3967,-15544
147,3952,-15515
164,3971,-15530
176,3984,-15530
127,3986,-15518
169,3988,-15550
146,3984,-15505
123,3974,-15518
163,3969,-15523
127,3959,-15495
161,3991,-15544
